fecha,año,mes,dia,nombre_mes,nombre_dia_semana,trimestre,semana_del_año,es_evento
2023-08-26,2023,8,26,August,Saturday,3,34,0
2023-08-27,2023,8,27,August,Sunday,3,34,0
2023-08-28,2023,8,28,August,Monday,3,35,0
2023-08-29,2023,8,29,August,Tuesday,3,35,0
2023-08-30,2023,8,30,August,Wednesday,3,35,0
2023-08-31,2023,8,31,August,Thursday,3,35,0
2023-09-01,2023,9,1,September,Friday,3,35,0
2023-09-02,2023,9,2,September,Saturday,3,35,0
2023-09-03,2023,9,3,September,Sunday,3,35,0
2023-09-04,2023,9,4,September,Monday,3,36,0
2023-09-05,2023,9,5,September,Tuesday,3,36,0
2023-09-06,2023,9,6,September,Wednesday,3,36,0
2023-09-07,2023,9,7,September,Thursday,3,36,0
2023-09-08,2023,9,8,September,Friday,3,36,0
2023-09-09,2023,9,9,September,Saturday,3,36,0
2023-09-10,2023,9,10,September,Sunday,3,36,0
2023-09-11,2023,9,11,September,Monday,3,37,0
2023-09-12,2023,9,12,September,Tuesday,3,37,0
2023-09-13,2023,9,13,September,Wednesday,3,37,0
2023-09-14,2023,9,14,September,Thursday,3,37,0
2023-09-15,2023,9,15,September,Friday,3,37,0
2023-09-16,2023,9,16,September,Saturday,3,37,0
2023-09-17,2023,9,17,September,Sunday,3,37,0
2023-09-18,2023,9,18,September,Monday,3,38,0
2023-09-19,2023,9,19,September,Tuesday,3,38,0
2023-09-20,2023,9,20,September,Wednesday,3,38,0
2023-09-21,2023,9,21,September,Thursday,3,38,0
2023-09-22,2023,9,22,September,Friday,3,38,0
2023-09-23,2023,9,23,September,Saturday,3,38,0
2023-09-24,2023,9,24,September,Sunday,3,38,0
2023-09-25,2023,9,25,September,Monday,3,39,0
2023-09-26,2023,9,26,September,Tuesday,3,39,0
2023-09-27,2023,9,27,September,Wednesday,3,39,0
2023-09-28,2023,9,28,September,Thursday,3,39,0
2023-09-29,2023,9,29,September,Friday,3,39,0
2023-09-30,2023,9,30,September,Saturday,3,39,0
2023-10-01,2023,10,1,October,Sunday,4,39,0
2023-10-02,2023,10,2,October,Monday,4,40,0
2023-10-03,2023,10,3,October,Tuesday,4,40,0
2023-10-04,2023,10,4,October,Wednesday,4,40,0
2023-10-05,2023,10,5,October,Thursday,4,40,0
2023-10-06,2023,10,6,October,Friday,4,40,0
2023-10-07,2023,10,7,October,Saturday,4,40,0
2023-10-08,2023,10,8,October,Sunday,4,40,0
2023-10-09,2023,10,9,October,Monday,4,41,0
2023-10-10,2023,10,10,October,Tuesday,4,41,0
2023-10-11,2023,10,11,October,Wednesday,4,41,0
2023-10-12,2023,10,12,October,Thursday,4,41,0
2023-10-13,2023,10,13,October,Friday,4,41,0
2023-10-14,2023,10,14,October,Saturday,4,41,0
2023-10-15,2023,10,15,October,Sunday,4,41,0
2023-10-16,2023,10,16,October,Monday,4,42,0
2023-10-17,2023,10,17,October,Tuesday,4,42,0
2023-10-18,2023,10,18,October,Wednesday,4,42,0
2023-10-19,2023,10,19,October,Thursday,4,42,0
2023-10-20,2023,10,20,October,Friday,4,42,0
2023-10-21,2023,10,21,October,Saturday,4,42,0
2023-10-22,2023,10,22,October,Sunday,4,42,0
2023-10-23,2023,10,23,October,Monday,4,43,0
2023-10-24,2023,10,24,October,Tuesday,4,43,0
2023-10-25,2023,10,25,October,Wednesday,4,43,0
2023-10-26,2023,10,26,October,Thursday,4,43,0
2023-10-27,2023,10,27,October,Friday,4,43,0
2023-10-28,2023,10,28,October,Saturday,4,43,0
2023-10-29,2023,10,29,October,Sunday,4,43,0
2023-10-30,2023,10,30,October,Monday,4,44,0
2023-10-31,2023,10,31,October,Tuesday,4,44,0
2023-11-01,2023,11,1,November,Wednesday,4,44,0
2023-11-02,2023,11,2,November,Thursday,4,44,0
2023-11-03,2023,11,3,November,Friday,4,44,0
2023-11-04,2023,11,4,November,Saturday,4,44,0
2023-11-05,2023,11,5,November,Sunday,4,44,0
2023-11-06,2023,11,6,November,Monday,4,45,1
2023-11-07,2023,11,7,November,Tuesday,4,45,1
2023-11-08,2023,11,8,November,Wednesday,4,45,1
2023-11-09,2023,11,9,November,Thursday,4,45,0
2023-11-10,2023,11,10,November,Friday,4,45,0
2023-11-11,2023,11,11,November,Saturday,4,45,0
2023-11-12,2023,11,12,November,Sunday,4,45,0
2023-11-13,2023,11,13,November,Monday,4,46,0
2023-11-14,2023,11,14,November,Tuesday,4,46,0
2023-11-15,2023,11,15,November,Wednesday,4,46,0
2023-11-16,2023,11,16,November,Thursday,4,46,0
2023-11-17,2023,11,17,November,Friday,4,46,0
2023-11-18,2023,11,18,November,Saturday,4,46,0
2023-11-19,2023,11,19,November,Sunday,4,46,0
2023-11-20,2023,11,20,November,Monday,4,47,0
2023-11-21,2023,11,21,November,Tuesday,4,47,0
2023-11-22,2023,11,22,November,Wednesday,4,47,0
2023-11-23,2023,11,23,November,Thursday,4,47,0
2023-11-24,2023,11,24,November,Friday,4,47,0
2023-11-25,2023,11,25,November,Saturday,4,47,0
2023-11-26,2023,11,26,November,Sunday,4,47,0
2023-11-27,2023,11,27,November,Monday,4,48,0
2023-11-28,2023,11,28,November,Tuesday,4,48,0
2023-11-29,2023,11,29,November,Wednesday,4,48,0
2023-11-30,2023,11,30,November,Thursday,4,48,0
2023-12-01,2023,12,1,December,Friday,4,48,0
2023-12-02,2023,12,2,December,Saturday,4,48,0
2023-12-03,2023,12,3,December,Sunday,4,48,0
2023-12-04,2023,12,4,December,Monday,4,49,0
2023-12-05,2023,12,5,December,Tuesday,4,49,0
2023-12-06,2023,12,6,December,Wednesday,4,49,0
2023-12-07,2023,12,7,December,Thursday,4,49,0
2023-12-08,2023,12,8,December,Friday,4,49,0
2023-12-09,2023,12,9,December,Saturday,4,49,0
2023-12-10,2023,12,10,December,Sunday,4,49,0
2023-12-11,2023,12,11,December,Monday,4,50,0
2023-12-12,2023,12,12,December,Tuesday,4,50,0
2023-12-13,2023,12,13,December,Wednesday,4,50,0
2023-12-14,2023,12,14,December,Thursday,4,50,0
2023-12-15,2023,12,15,December,Friday,4,50,0
2023-12-16,2023,12,16,December,Saturday,4,50,0
2023-12-17,2023,12,17,December,Sunday,4,50,0
2023-12-18,2023,12,18,December,Monday,4,51,0
2023-12-19,2023,12,19,December,Tuesday,4,51,0
2023-12-20,2023,12,20,December,Wednesday,4,51,0
2023-12-21,2023,12,21,December,Thursday,4,51,0
2023-12-22,2023,12,22,December,Friday,4,51,0
2023-12-23,2023,12,23,December,Saturday,4,51,0
2023-12-24,2023,12,24,December,Sunday,4,51,0
2023-12-25,2023,12,25,December,Monday,4,52,0
2023-12-26,2023,12,26,December,Tuesday,4,52,0
2023-12-27,2023,12,27,December,Wednesday,4,52,0
2023-12-28,2023,12,28,December,Thursday,4,52,0
2023-12-29,2023,12,29,December,Friday,4,52,0
2023-12-30,2023,12,30,December,Saturday,4,52,0
2023-12-31,2023,12,31,December,Sunday,4,52,0
2024-01-01,2024,1,1,January,Monday,1,1,0
2024-01-02,2024,1,2,January,Tuesday,1,1,0
2024-01-03,2024,1,3,January,Wednesday,1,1,0
2024-01-04,2024,1,4,January,Thursday,1,1,0
2024-01-05,2024,1,5,January,Friday,1,1,0
2024-01-06,2024,1,6,January,Saturday,1,1,0
2024-01-07,2024,1,7,January,Sunday,1,1,0
2024-01-08,2024,1,8,January,Monday,1,2,0
2024-01-09,2024,1,9,January,Tuesday,1,2,0
2024-01-10,2024,1,10,January,Wednesday,1,2,0
2024-01-11,2024,1,11,January,Thursday,1,2,0
2024-01-12,2024,1,12,January,Friday,1,2,0
2024-01-13,2024,1,13,January,Saturday,1,2,0
2024-01-14,2024,1,14,January,Sunday,1,2,0
2024-01-15,2024,1,15,January,Monday,1,3,0
2024-01-16,2024,1,16,January,Tuesday,1,3,0
2024-01-17,2024,1,17,January,Wednesday,1,3,0
2024-01-18,2024,1,18,January,Thursday,1,3,0
2024-01-19,2024,1,19,January,Friday,1,3,0
2024-01-20,2024,1,20,January,Saturday,1,3,0
2024-01-21,2024,1,21,January,Sunday,1,3,0
2024-01-22,2024,1,22,January,Monday,1,4,0
2024-01-23,2024,1,23,January,Tuesday,1,4,0
2024-01-24,2024,1,24,January,Wednesday,1,4,0
2024-01-25,2024,1,25,January,Thursday,1,4,0
2024-01-26,2024,1,26,January,Friday,1,4,0
2024-01-27,2024,1,27,January,Saturday,1,4,0
2024-01-28,2024,1,28,January,Sunday,1,4,0
2024-01-29,2024,1,29,January,Monday,1,5,0
2024-01-30,2024,1,30,January,Tuesday,1,5,0
2024-01-31,2024,1,31,January,Wednesday,1,5,0
2024-02-01,2024,2,1,February,Thursday,1,5,0
2024-02-02,2024,2,2,February,Friday,1,5,0
2024-02-03,2024,2,3,February,Saturday,1,5,0
2024-02-04,2024,2,4,February,Sunday,1,5,0
2024-02-05,2024,2,5,February,Monday,1,6,0
2024-02-06,2024,2,6,February,Tuesday,1,6,0
2024-02-07,2024,2,7,February,Wednesday,1,6,0
2024-02-08,2024,2,8,February,Thursday,1,6,0
2024-02-09,2024,2,9,February,Friday,1,6,0
2024-02-10,2024,2,10,February,Saturday,1,6,0
2024-02-11,2024,2,11,February,Sunday,1,6,0
2024-02-12,2024,2,12,February,Monday,1,7,0
2024-02-13,2024,2,13,February,Tuesday,1,7,0
2024-02-14,2024,2,14,February,Wednesday,1,7,0
2024-02-15,2024,2,15,February,Thursday,1,7,0
2024-02-16,2024,2,16,February,Friday,1,7,0
2024-02-17,2024,2,17,February,Saturday,1,7,0
2024-02-18,2024,2,18,February,Sunday,1,7,0
2024-02-19,2024,2,19,February,Monday,1,8,0
2024-02-20,2024,2,20,February,Tuesday,1,8,0
2024-02-21,2024,2,21,February,Wednesday,1,8,0
2024-02-22,2024,2,22,February,Thursday,1,8,0
2024-02-23,2024,2,23,February,Friday,1,8,0
2024-02-24,2024,2,24,February,Saturday,1,8,0
2024-02-25,2024,2,25,February,Sunday,1,8,0
2024-02-26,2024,2,26,February,Monday,1,9,0
2024-02-27,2024,2,27,February,Tuesday,1,9,0
2024-02-28,2024,2,28,February,Wednesday,1,9,0
2024-02-29,2024,2,29,February,Thursday,1,9,0
2024-03-01,2024,3,1,March,Friday,1,9,0
2024-03-02,2024,3,2,March,Saturday,1,9,0
2024-03-03,2024,3,3,March,Sunday,1,9,0
2024-03-04,2024,3,4,March,Monday,1,10,0
2024-03-05,2024,3,5,March,Tuesday,1,10,0
2024-03-06,2024,3,6,March,Wednesday,1,10,0
2024-03-07,2024,3,7,March,Thursday,1,10,0
2024-03-08,2024,3,8,March,Friday,1,10,0
2024-03-09,2024,3,9,March,Saturday,1,10,0
2024-03-10,2024,3,10,March,Sunday,1,10,0
2024-03-11,2024,3,11,March,Monday,1,11,0
2024-03-12,2024,3,12,March,Tuesday,1,11,0
2024-03-13,2024,3,13,March,Wednesday,1,11,0
2024-03-14,2024,3,14,March,Thursday,1,11,0
2024-03-15,2024,3,15,March,Friday,1,11,0
2024-03-16,2024,3,16,March,Saturday,1,11,0
2024-03-17,2024,3,17,March,Sunday,1,11,0
2024-03-18,2024,3,18,March,Monday,1,12,0
2024-03-19,2024,3,19,March,Tuesday,1,12,0
2024-03-20,2024,3,20,March,Wednesday,1,12,0
2024-03-21,2024,3,21,March,Thursday,1,12,0
2024-03-22,2024,3,22,March,Friday,1,12,0
2024-03-23,2024,3,23,March,Saturday,1,12,0
2024-03-24,2024,3,24,March,Sunday,1,12,0
2024-03-25,2024,3,25,March,Monday,1,13,0
2024-03-26,2024,3,26,March,Tuesday,1,13,0
2024-03-27,2024,3,27,March,Wednesday,1,13,0
2024-03-28,2024,3,28,March,Thursday,1,13,0
2024-03-29,2024,3,29,March,Friday,1,13,0
2024-03-30,2024,3,30,March,Saturday,1,13,0
2024-03-31,2024,3,31,March,Sunday,1,13,0
2024-04-01,2024,4,1,April,Monday,2,14,0
2024-04-02,2024,4,2,April,Tuesday,2,14,0
2024-04-03,2024,4,3,April,Wednesday,2,14,0
2024-04-04,2024,4,4,April,Thursday,2,14,0
2024-04-05,2024,4,5,April,Friday,2,14,0
2024-04-06,2024,4,6,April,Saturday,2,14,0
2024-04-07,2024,4,7,April,Sunday,2,14,0
2024-04-08,2024,4,8,April,Monday,2,15,0
2024-04-09,2024,4,9,April,Tuesday,2,15,0
2024-04-10,2024,4,10,April,Wednesday,2,15,0
2024-04-11,2024,4,11,April,Thursday,2,15,0
2024-04-12,2024,4,12,April,Friday,2,15,0
2024-04-13,2024,4,13,April,Saturday,2,15,0
2024-04-14,2024,4,14,April,Sunday,2,15,0
2024-04-15,2024,4,15,April,Monday,2,16,0
2024-04-16,2024,4,16,April,Tuesday,2,16,0
2024-04-17,2024,4,17,April,Wednesday,2,16,0
2024-04-18,2024,4,18,April,Thursday,2,16,0
2024-04-19,2024,4,19,April,Friday,2,16,0
2024-04-20,2024,4,20,April,Saturday,2,16,0
2024-04-21,2024,4,21,April,Sunday,2,16,0
2024-04-22,2024,4,22,April,Monday,2,17,0
2024-04-23,2024,4,23,April,Tuesday,2,17,0
2024-04-24,2024,4,24,April,Wednesday,2,17,0
2024-04-25,2024,4,25,April,Thursday,2,17,0
2024-04-26,2024,4,26,April,Friday,2,17,0
2024-04-27,2024,4,27,April,Saturday,2,17,0
2024-04-28,2024,4,28,April,Sunday,2,17,0
2024-04-29,2024,4,29,April,Monday,2,18,0
2024-04-30,2024,4,30,April,Tuesday,2,18,0
2024-05-01,2024,5,1,May,Wednesday,2,18,0
2024-05-02,2024,5,2,May,Thursday,2,18,0
2024-05-03,2024,5,3,May,Friday,2,18,0
2024-05-04,2024,5,4,May,Saturday,2,18,0
2024-05-05,2024,5,5,May,Sunday,2,18,0
2024-05-06,2024,5,6,May,Monday,2,19,0
2024-05-07,2024,5,7,May,Tuesday,2,19,0
2024-05-08,2024,5,8,May,Wednesday,2,19,0
2024-05-09,2024,5,9,May,Thursday,2,19,0
2024-05-10,2024,5,10,May,Friday,2,19,0
2024-05-11,2024,5,11,May,Saturday,2,19,0
2024-05-12,2024,5,12,May,Sunday,2,19,0
2024-05-13,2024,5,13,May,Monday,2,20,1
2024-05-14,2024,5,14,May,Tuesday,2,20,1
2024-05-15,2024,5,15,May,Wednesday,2,20,1
2024-05-16,2024,5,16,May,Thursday,2,20,0
2024-05-17,2024,5,17,May,Friday,2,20,0
2024-05-18,2024,5,18,May,Saturday,2,20,0
2024-05-19,2024,5,19,May,Sunday,2,20,0
2024-05-20,2024,5,20,May,Monday,2,21,0
2024-05-21,2024,5,21,May,Tuesday,2,21,0
2024-05-22,2024,5,22,May,Wednesday,2,21,0
2024-05-23,2024,5,23,May,Thursday,2,21,0
2024-05-24,2024,5,24,May,Friday,2,21,0
2024-05-25,2024,5,25,May,Saturday,2,21,0
2024-05-26,2024,5,26,May,Sunday,2,21,0
2024-05-27,2024,5,27,May,Monday,2,22,0
2024-05-28,2024,5,28,May,Tuesday,2,22,0
2024-05-29,2024,5,29,May,Wednesday,2,22,0
2024-05-30,2024,5,30,May,Thursday,2,22,0
2024-05-31,2024,5,31,May,Friday,2,22,0
2024-06-01,2024,6,1,June,Saturday,2,22,0
2024-06-02,2024,6,2,June,Sunday,2,22,0
2024-06-03,2024,6,3,June,Monday,2,23,0
2024-06-04,2024,6,4,June,Tuesday,2,23,0
2024-06-05,2024,6,5,June,Wednesday,2,23,0
2024-06-06,2024,6,6,June,Thursday,2,23,0
2024-06-07,2024,6,7,June,Friday,2,23,0
2024-06-08,2024,6,8,June,Saturday,2,23,0
2024-06-09,2024,6,9,June,Sunday,2,23,0
2024-06-10,2024,6,10,June,Monday,2,24,0
2024-06-11,2024,6,11,June,Tuesday,2,24,0
2024-06-12,2024,6,12,June,Wednesday,2,24,0
2024-06-13,2024,6,13,June,Thursday,2,24,0
2024-06-14,2024,6,14,June,Friday,2,24,0
2024-06-15,2024,6,15,June,Saturday,2,24,0
2024-06-16,2024,6,16,June,Sunday,2,24,0
2024-06-17,2024,6,17,June,Monday,2,25,0
2024-06-18,2024,6,18,June,Tuesday,2,25,0
2024-06-19,2024,6,19,June,Wednesday,2,25,0
2024-06-20,2024,6,20,June,Thursday,2,25,0
2024-06-21,2024,6,21,June,Friday,2,25,0
2024-06-22,2024,6,22,June,Saturday,2,25,0
2024-06-23,2024,6,23,June,Sunday,2,25,0
2024-06-24,2024,6,24,June,Monday,2,26,0
2024-06-25,2024,6,25,June,Tuesday,2,26,0
2024-06-26,2024,6,26,June,Wednesday,2,26,0
2024-06-27,2024,6,27,June,Thursday,2,26,0
2024-06-28,2024,6,28,June,Friday,2,26,0
2024-06-29,2024,6,29,June,Saturday,2,26,0
2024-06-30,2024,6,30,June,Sunday,2,26,0
2024-07-01,2024,7,1,July,Monday,3,27,0
2024-07-02,2024,7,2,July,Tuesday,3,27,0
2024-07-03,2024,7,3,July,Wednesday,3,27,0
2024-07-04,2024,7,4,July,Thursday,3,27,0
2024-07-05,2024,7,5,July,Friday,3,27,0
2024-07-06,2024,7,6,July,Saturday,3,27,0
2024-07-07,2024,7,7,July,Sunday,3,27,0
2024-07-08,2024,7,8,July,Monday,3,28,0
2024-07-09,2024,7,9,July,Tuesday,3,28,0
2024-07-10,2024,7,10,July,Wednesday,3,28,0
2024-07-11,2024,7,11,July,Thursday,3,28,0
2024-07-12,2024,7,12,July,Friday,3,28,0
2024-07-13,2024,7,13,July,Saturday,3,28,0
2024-07-14,2024,7,14,July,Sunday,3,28,0
2024-07-15,2024,7,15,July,Monday,3,29,0
2024-07-16,2024,7,16,July,Tuesday,3,29,0
2024-07-17,2024,7,17,July,Wednesday,3,29,0
2024-07-18,2024,7,18,July,Thursday,3,29,0
2024-07-19,2024,7,19,July,Friday,3,29,0
2024-07-20,2024,7,20,July,Saturday,3,29,0
2024-07-21,2024,7,21,July,Sunday,3,29,0
2024-07-22,2024,7,22,July,Monday,3,30,0
2024-07-23,2024,7,23,July,Tuesday,3,30,0
2024-07-24,2024,7,24,July,Wednesday,3,30,0
2024-07-25,2024,7,25,July,Thursday,3,30,0
2024-07-26,2024,7,26,July,Friday,3,30,0
2024-07-27,2024,7,27,July,Saturday,3,30,0
2024-07-28,2024,7,28,July,Sunday,3,30,0
2024-07-29,2024,7,29,July,Monday,3,31,0
2024-07-30,2024,7,30,July,Tuesday,3,31,0
2024-07-31,2024,7,31,July,Wednesday,3,31,0
2024-08-01,2024,8,1,August,Thursday,3,31,0
2024-08-02,2024,8,2,August,Friday,3,31,0
2024-08-03,2024,8,3,August,Saturday,3,31,0
2024-08-04,2024,8,4,August,Sunday,3,31,0
2024-08-05,2024,8,5,August,Monday,3,32,0
2024-08-06,2024,8,6,August,Tuesday,3,32,0
2024-08-07,2024,8,7,August,Wednesday,3,32,0
2024-08-08,2024,8,8,August,Thursday,3,32,0
2024-08-09,2024,8,9,August,Friday,3,32,0
2024-08-10,2024,8,10,August,Saturday,3,32,0
2024-08-11,2024,8,11,August,Sunday,3,32,0
2024-08-12,2024,8,12,August,Monday,3,33,0
2024-08-13,2024,8,13,August,Tuesday,3,33,0
2024-08-14,2024,8,14,August,Wednesday,3,33,0
2024-08-15,2024,8,15,August,Thursday,3,33,0
2024-08-16,2024,8,16,August,Friday,3,33,0
2024-08-17,2024,8,17,August,Saturday,3,33,0
2024-08-18,2024,8,18,August,Sunday,3,33,0
2024-08-19,2024,8,19,August,Monday,3,34,0
2024-08-20,2024,8,20,August,Tuesday,3,34,0
2024-08-21,2024,8,21,August,Wednesday,3,34,0
2024-08-22,2024,8,22,August,Thursday,3,34,0
2024-08-23,2024,8,23,August,Friday,3,34,0
2024-08-24,2024,8,24,August,Saturday,3,34,0
2024-08-25,2024,8,25,August,Sunday,3,34,0
2024-08-26,2024,8,26,August,Monday,3,35,0
2024-08-27,2024,8,27,August,Tuesday,3,35,0
2024-08-28,2024,8,28,August,Wednesday,3,35,0
2024-08-29,2024,8,29,August,Thursday,3,35,0
2024-08-30,2024,8,30,August,Friday,3,35,0
2024-08-31,2024,8,31,August,Saturday,3,35,0
2024-09-01,2024,9,1,September,Sunday,3,35,0
2024-09-02,2024,9,2,September,Monday,3,36,0
2024-09-03,2024,9,3,September,Tuesday,3,36,0
2024-09-04,2024,9,4,September,Wednesday,3,36,0
2024-09-05,2024,9,5,September,Thursday,3,36,0
2024-09-06,2024,9,6,September,Friday,3,36,0
2024-09-07,2024,9,7,September,Saturday,3,36,0
2024-09-08,2024,9,8,September,Sunday,3,36,0
2024-09-09,2024,9,9,September,Monday,3,37,0
2024-09-10,2024,9,10,September,Tuesday,3,37,0
2024-09-11,2024,9,11,September,Wednesday,3,37,0
2024-09-12,2024,9,12,September,Thursday,3,37,0
2024-09-13,2024,9,13,September,Friday,3,37,0
2024-09-14,2024,9,14,September,Saturday,3,37,0
2024-09-15,2024,9,15,September,Sunday,3,37,0
2024-09-16,2024,9,16,September,Monday,3,38,0
2024-09-17,2024,9,17,September,Tuesday,3,38,0
2024-09-18,2024,9,18,September,Wednesday,3,38,0
2024-09-19,2024,9,19,September,Thursday,3,38,0
2024-09-20,2024,9,20,September,Friday,3,38,0
2024-09-21,2024,9,21,September,Saturday,3,38,0
2024-09-22,2024,9,22,September,Sunday,3,38,0
2024-09-23,2024,9,23,September,Monday,3,39,0
2024-09-24,2024,9,24,September,Tuesday,3,39,0
2024-09-25,2024,9,25,September,Wednesday,3,39,0
2024-09-26,2024,9,26,September,Thursday,3,39,0
2024-09-27,2024,9,27,September,Friday,3,39,0
2024-09-28,2024,9,28,September,Saturday,3,39,0
2024-09-29,2024,9,29,September,Sunday,3,39,0
2024-09-30,2024,9,30,September,Monday,3,40,0
2024-10-01,2024,10,1,October,Tuesday,4,40,0
2024-10-02,2024,10,2,October,Wednesday,4,40,0
2024-10-03,2024,10,3,October,Thursday,4,40,0
2024-10-04,2024,10,4,October,Friday,4,40,0
2024-10-05,2024,10,5,October,Saturday,4,40,0
2024-10-06,2024,10,6,October,Sunday,4,40,0
2024-10-07,2024,10,7,October,Monday,4,41,0
2024-10-08,2024,10,8,October,Tuesday,4,41,0
2024-10-09,2024,10,9,October,Wednesday,4,41,0
2024-10-10,2024,10,10,October,Thursday,4,41,0
2024-10-11,2024,10,11,October,Friday,4,41,0
2024-10-12,2024,10,12,October,Saturday,4,41,0
2024-10-13,2024,10,13,October,Sunday,4,41,0
2024-10-14,2024,10,14,October,Monday,4,42,0
2024-10-15,2024,10,15,October,Tuesday,4,42,0
2024-10-16,2024,10,16,October,Wednesday,4,42,0
2024-10-17,2024,10,17,October,Thursday,4,42,0
2024-10-18,2024,10,18,October,Friday,4,42,0
2024-10-19,2024,10,19,October,Saturday,4,42,0
2024-10-20,2024,10,20,October,Sunday,4,42,0
2024-10-21,2024,10,21,October,Monday,4,43,0
2024-10-22,2024,10,22,October,Tuesday,4,43,0
2024-10-23,2024,10,23,October,Wednesday,4,43,0
2024-10-24,2024,10,24,October,Thursday,4,43,0
2024-10-25,2024,10,25,October,Friday,4,43,0
2024-10-26,2024,10,26,October,Saturday,4,43,0
2024-10-27,2024,10,27,October,Sunday,4,43,0
2024-10-28,2024,10,28,October,Monday,4,44,0
2024-10-29,2024,10,29,October,Tuesday,4,44,0
2024-10-30,2024,10,30,October,Wednesday,4,44,0
2024-10-31,2024,10,31,October,Thursday,4,44,0
2024-11-01,2024,11,1,November,Friday,4,44,0
2024-11-02,2024,11,2,November,Saturday,4,44,0
2024-11-03,2024,11,3,November,Sunday,4,44,0
2024-11-04,2024,11,4,November,Monday,4,45,1
2024-11-05,2024,11,5,November,Tuesday,4,45,1
2024-11-06,2024,11,6,November,Wednesday,4,45,1
2024-11-07,2024,11,7,November,Thursday,4,45,0
2024-11-08,2024,11,8,November,Friday,4,45,0
2024-11-09,2024,11,9,November,Saturday,4,45,0
2024-11-10,2024,11,10,November,Sunday,4,45,0
2024-11-11,2024,11,11,November,Monday,4,46,0
2024-11-12,2024,11,12,November,Tuesday,4,46,0
2024-11-13,2024,11,13,November,Wednesday,4,46,0
2024-11-14,2024,11,14,November,Thursday,4,46,0
2024-11-15,2024,11,15,November,Friday,4,46,0
2024-11-16,2024,11,16,November,Saturday,4,46,0
2024-11-17,2024,11,17,November,Sunday,4,46,0
2024-11-18,2024,11,18,November,Monday,4,47,0
2024-11-19,2024,11,19,November,Tuesday,4,47,0
2024-11-20,2024,11,20,November,Wednesday,4,47,0
2024-11-21,2024,11,21,November,Thursday,4,47,0
2024-11-22,2024,11,22,November,Friday,4,47,0
2024-11-23,2024,11,23,November,Saturday,4,47,0
2024-11-24,2024,11,24,November,Sunday,4,47,0
2024-11-25,2024,11,25,November,Monday,4,48,0
2024-11-26,2024,11,26,November,Tuesday,4,48,0
2024-11-27,2024,11,27,November,Wednesday,4,48,0
2024-11-28,2024,11,28,November,Thursday,4,48,0
2024-11-29,2024,11,29,November,Friday,4,48,0
2024-11-30,2024,11,30,November,Saturday,4,48,0
2024-12-01,2024,12,1,December,Sunday,4,48,0
2024-12-02,2024,12,2,December,Monday,4,49,0
2024-12-03,2024,12,3,December,Tuesday,4,49,0
2024-12-04,2024,12,4,December,Wednesday,4,49,0
2024-12-05,2024,12,5,December,Thursday,4,49,0
2024-12-06,2024,12,6,December,Friday,4,49,0
2024-12-07,2024,12,7,December,Saturday,4,49,0
2024-12-08,2024,12,8,December,Sunday,4,49,0
2024-12-09,2024,12,9,December,Monday,4,50,0
2024-12-10,2024,12,10,December,Tuesday,4,50,0
2024-12-11,2024,12,11,December,Wednesday,4,50,0
2024-12-12,2024,12,12,December,Thursday,4,50,0
2024-12-13,2024,12,13,December,Friday,4,50,0
2024-12-14,2024,12,14,December,Saturday,4,50,0
2024-12-15,2024,12,15,December,Sunday,4,50,0
2024-12-16,2024,12,16,December,Monday,4,51,0
2024-12-17,2024,12,17,December,Tuesday,4,51,0
2024-12-18,2024,12,18,December,Wednesday,4,51,0
2024-12-19,2024,12,19,December,Thursday,4,51,0
2024-12-20,2024,12,20,December,Friday,4,51,0
2024-12-21,2024,12,21,December,Saturday,4,51,0
2024-12-22,2024,12,22,December,Sunday,4,51,0
2024-12-23,2024,12,23,December,Monday,4,52,0
2024-12-24,2024,12,24,December,Tuesday,4,52,0
2024-12-25,2024,12,25,December,Wednesday,4,52,0
2024-12-26,2024,12,26,December,Thursday,4,52,0
2024-12-27,2024,12,27,December,Friday,4,52,0
2024-12-28,2024,12,28,December,Saturday,4,52,0
2024-12-29,2024,12,29,December,Sunday,4,52,0
2024-12-30,2024,12,30,December,Monday,4,1,0
2024-12-31,2024,12,31,December,Tuesday,4,1,0
